fips,PST045213,PST040210,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010213,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010212,BZA110212,BZA115212,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
02050,17758,17013,4.4,17013,10.9,35.9,6.5,48.3,12.1,0.7,81.8,1.0,0.3,4.1,1.6,11.5,83.4,0.9,67.3,80.0,11.6,826,7.1,5912,64.7,12.2,172300,4307,3.91,19055,52349,21.8,233,3165,-0.7,1050,1238,0.0,54.7,0.0,0.0,0.0,20.8,0,3454,96755,5658,4091,2,40570.00,0.4
02060,960,997,-3.7,997,5.7,21.5,9.6,44.6,47.3,0.0,33.8,1.1,0.3,17.5,3.9,45.3,81.7,1.1,4.2,90.0,19.8,91,11.1,960,55.2,13.1,182000,375,2.47,37150,79931,6.2,64,323,-39.5,236,250,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12785,12823,13278,0,503.84,2.0
02068,1867,1826,2.2,1826,5.2,20.7,8.6,45.3,89.0,1.3,3.7,1.2,0.1,4.7,3.1,86.3,84.0,8.3,10.8,88.7,25.6,187,15.0,1757,69.5,4.7,201900,717,2.17,38621,74044,10.6,104,0,0.0,163,316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11046,6120,37099,0,12751.41,0.1
02070,5010,4847,3.4,4847,10.9,32.4,7.9,48.1,18.4,0.4,71.0,0.9,0.2,9.2,2.4,17.7,84.1,1.6,37.6,82.6,18.3,211,8.7,2418,61.0,14.1,173300,1334,3.60,22066,56857,17.9,94,1279,0.5,819,789,0.0,58.3,0.0,0.0,0.0,9.1,0,0,42742,8612,7197,0,18568.78,0.3
02090,100436,97581,2.9,97581,7.9,24.7,7.5,46.2,77.7,5.5,7.1,2.9,0.4,6.3,7.7,71.6,73.5,5.3,10.0,93.3,28.6,11438,19.0,41607,60.1,24.1,213500,35740,2.63,32344,69485,8.0,2469,26869,-0.3,5244,6481,2.0,3.8,3.4,0.0,2.3,32.5,0,0,1574267,16072,221600,46,7338.21,13.3
02100,2592,2508,3.3,2508,5.1,19.7,15.9,49.8,81.3,0.5,9.8,1.0,0.0,7.4,2.7,79.4,85.0,4.1,4.3,96.7,33.0,278,13.0,1629,67.1,14.2,172400,1139,2.16,29141,50208,6.4,136,638,5.6,376,489,0.0,0.0,0.0,0.0,0.0,37.2,0,0,16185,6991,6351,3,2318.60,1.1
02105,2145,2150,-0.2,2150,6.0,19.6,15.5,46.9,49.4,0.6,39.0,0.7,0.1,10.3,4.5,47.8,86.6,2.5,14.8,88.8,25.4,235,9.9,1756,64.8,7.2,208100,999,2.11,28288,48942,13.9,78,232,-56.1,294,718,0.0,0.0,0.0,0.0,0.0,20.8,0,0,52012,23610,20660,19,7524.92,0.3
02110,32660,31275,4.4,31275,6.2,22.6,9.9,48.9,70.3,1.5,11.7,6.1,1.0,9.4,6.2,66.0,80.3,5.9,10.1,95.8,35.9,2783,15.5,13078,62.7,32.0,304100,12323,2.51,37917,78947,6.4,1129,11039,1.8,2596,3500,1.0,5.2,3.6,0.0,0.0,26.5,0,0,465334,15235,86874,54,2701.93,11.6
02122,57147,55400,3.2,55400,6.4,23.0,13.5,47.6,84.6,0.9,7.4,1.3,0.3,5.5,3.8,81.6,84.4,3.0,8.7,92.8,23.5,6127,19.2,30580,74.2,11.9,202300,21964,2.44,30789,59421,9.1,2040,14282,4.2,6117,8698,0.0,0.0,0.9,0.0,0.0,0.0,0,193745,666923,12527,131217,73,16075.33,3.4
02130,13729,13477,1.9,13477,6.6,22.8,11.9,47.9,68.3,0.9,14.0,7.4,0.3,9.1,4.9,65.0,77.4,7.2,9.6,93.7,23.6,1381,14.0,6195,56.9,41.8,262200,5367,2.43,30610,59736,10.3,600,4518,-6.0,1293,1472,0.0,2.4,3.0,0.0,0.0,16.4,0,0,268880,20488,45557,23,4858.41,2.8
02150,14135,13592,4.0,13592,7.9,26.7,7.9,46.1,57.6,1.3,13.0,20.3,1.0,6.8,8.4,51.4,78.0,14.4,23.0,91.6,24.6,1047,10.4,5308,55.7,28.3,233100,4468,2.94,27865,70976,11.5,478,4513,-4.4,1574,1847,0.0,21.5,0.0,0.0,8.8,0.0,0,0,108173,8274,26252,19,6549.58,2.1
02164,1648,1631,1.0,1631,8.9,29.6,8.7,46.8,24.6,0.8,64.3,0.4,0.3,9.6,3.3,23.4,87.7,1.8,15.8,84.9,16.8,84,6.0,1499,60.7,3.8,156300,570,2.71,22087,49808,23.1,48,126,-24.6,277,371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23652.01,0.1
02170,95192,88995,7.0,88995,7.4,27.7,9.1,48.0,84.5,1.3,6.0,1.3,0.3,6.6,4.5,81.1,84.2,3.5,7.0,92.3,21.2,9519,32.6,41252,77.6,11.2,217700,30923,2.84,29465,70728,9.9,2036,16520,6.1,6338,7646,0.0,4.1,1.0,0.0,0.0,25.7,0,136960,853888,10362,113679,43,24607.90,3.6
02180,9892,9492,4.2,9492,11.4,34.9,7.2,47.3,17.9,0.7,73.8,1.3,0.1,6.2,1.8,17.1,83.2,1.9,28.6,83.6,15.4,622,6.3,4040,54.3,18.4,135500,2772,3.35,19942,51472,26.5,168,1939,0.2,547,629,0.0,45.2,0.0,0.0,0.0,0.0,0,0,63167,6785,10198,44,22961.76,0.4
02185,9686,9430,2.7,9430,8.3,25.3,4.7,37.9,34.1,1.1,52.5,5.1,1.6,5.5,3.4,32.3,78.8,5.5,37.4,85.4,17.9,636,9.3,2570,44.9,28.3,151100,1991,3.68,41712,76679,12.6,148,2885,1.8,243,263,0.0,11.4,0.0,0.0,0.0,11.8,0,135221,70105,10574,56347,43,88695.41,0.1
02188,7685,7523,2.2,7523,11.8,35.8,6.7,46.0,13.2,0.7,79.1,0.8,0.2,6.0,1.5,12.5,80.6,1.3,36.5,79.6,10.9,415,7.1,2707,55.2,18.1,130100,1830,3.92,21902,60870,19.0,73,1663,-2.9,224,189,0.0,51.9,0.0,0.0,0.0,39.7,0,0,41576,5599,0,1,35572.58,0.2
02195,3774,3819,-1.2,3815,6.1,22.5,12.9,48.2,71.5,0.7,16.6,2.7,0.3,8.2,4.7,67.9,85.9,4.8,10.7,95.3,25.2,357,7.6,1993,71.5,11.9,206000,1671,2.17,31836,61696,11.6,164,1125,-37.3,773,1395,0.0,0.0,0.0,0.0,0.0,22.2,128982,20426,68451,17606,8300,7,3281.98,1.2
02198,5786,5559,4.1,5559,7.1,25.0,10.9,45.2,49.5,0.4,40.1,0.7,0.5,8.8,3.1,48.0,81.9,1.8,4.6,91.0,16.0,527,14.1,2950,69.5,9.3,156300,2291,2.40,25369,45774,13.1,137,970,30.6,557,905,0.0,15.8,0.0,0.0,0.0,9.1,0,0,41561,7514,10917,0,3922.87,1.4
02220,9020,8881,1.6,8881,6.6,22.9,12.9,49.3,67.0,1.0,16.3,6.1,0.3,9.3,5.8,63.6,82.2,6.7,13.5,91.4,34.6,862,12.8,4096,56.4,27.0,319500,3623,2.36,32162,66895,7.4,383,2869,-3.7,1287,1938,0.0,12.8,0.0,0.0,0.0,16.3,0,0,94916,10875,27072,16,2870.34,3.1
02230,995,968,2.8,968,5.2,12.8,10.6,47.2,90.3,0.3,4.6,0.7,0.3,3.8,4.2,86.6,83.8,13.4,15.7,94.6,21.8,61,4.3,652,61.8,22.1,306200,395,2.17,36470,71583,4.8,111,305,0.0,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,452.33,2.1
02240,6985,7029,-0.6,7029,7.9,25.5,11.4,44.3,80.2,1.5,11.7,1.2,0.5,4.9,4.9,76.6,79.5,7.5,21.0,91.8,22.3,926,13.8,3886,65.8,16.7,178600,2400,2.76,28833,62712,9.9,179,1274,34.2,532,567,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47342,6906,22181,0,24768.81,0.3
02261,9763,9636,1.3,9636,6.9,25.0,9.6,46.9,73.8,0.9,13.4,4.2,0.7,7.1,4.4,70.6,82.7,5.5,9.5,90.0,23.6,904,12.7,6063,76.5,17.9,175100,3706,2.50,33094,67421,7.0,441,2848,0.2,1281,1574,0.0,8.1,2.0,0.0,0.0,18.9,543389,81239,79692,8422,23148,6,34239.88,0.3
02270,7977,7459,6.9,7459,14.0,42.2,5.1,47.3,4.9,0.2,92.2,0.3,0.0,2.5,0.7,4.7,88.7,0.1,51.6,75.2,6.2,372,5.8,2183,68.7,3.5,104300,1704,4.42,11380,40608,29.7,77,704,1.3,554,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39514,5211,0,0,17081.43,0.4
02275,2400,2365,1.5,2369,4.7,21.3,17.3,48.5,72.4,0.4,15.8,1.7,0.0,9.8,1.8,71.1,88.3,4.3,5.2,90.9,21.9,344,9.9,1416,74.0,16.1,163200,1160,2.00,28267,47348,7.6,84,545,0.0,370,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2541.48,0.9
02282,642,662,-3.0,662,5.8,19.9,11.8,43.8,39.6,0.9,36.6,5.6,1.4,15.9,3.1,37.1,87.5,3.9,16.1,93.3,32.3,54,5.7,449,45.9,15.0,148400,259,2.19,39428,71705,3.3,30,151,18.0,122,158,0.0,0.0,0.0,0.0,0.0,25.3,0,9957,0,0,3757,0,7649.46,0.1
02290,5695,5588,1.9,5588,8.8,27.8,12.8,46.0,22.9,0.4,70.8,0.3,0.2,5.3,1.7,22.0,85.5,1.0,17.8,80.8,9.2,450,7.9,4024,71.3,2.3,106500,2061,2.70,20109,35559,22.9,110,456,5.6,358,426,0.0,56.6,0.0,0.0,0.0,33.8,0,0,41553,7151,5429,0,145504.79,0.0
04000,6626624,6392015,3.7,6392017,6.5,24.4,15.4,50.3,84.0,4.6,5.3,3.2,0.3,2.6,30.3,56.7,80.4,13.6,26.9,85.4,26.6,530693,24.6,2892325,65.5,20.6,175900,2357158,2.66,25571,50256,17.2,131375,2134252,1.2,413571,491529,2.0,1.9,3.3,0.0,10.7,28.1,57977827,57573459,86758801,13637,13268514,21726,113594.08,56.3
04001,71934,71518,0.6,71518,7.8,29.6,12.9,50.5,23.6,0.7,73.5,0.4,0.0,1.7,6.3,19.2,91.1,1.7,57.5,74.4,10.3,4293,29.0,32609,76.2,5.5,85200,19035,3.68,12845,31615,34.0,475,6964,-3.5,2627,3732,0.0,31.0,0.0,0.0,6.2,0.0,0,18138,276872,3997,47781,21,11197.52,6.4
04003,129473,131346,-1.4,131346,6.4,22.5,19.1,48.9,87.9,4.7,1.7,2.2,0.4,3.1,33.9,56.8,80.6,11.9,27.0,85.3,22.4,19562,19.1,60293,68.6,13.4,151800,49220,2.50,23330,45505,16.6,2260,27243,-5.8,6508,8740,2.5,0.7,2.3,0.0,15.5,33.0,181316,102250,1313671,10284,171397,366,6165.69,21.3
04005,136539,134437,1.6,134421,6.2,22.3,10.3,50.6,66.4,1.6,27.4,1.7,0.2,2.7,13.9,55.0,80.0,5.3,23.9,87.1,30.7,8452,18.4,64654,60.8,18.4,237200,45718,2.76,22664,48320,21.8,3499,44432,-0.3,8413,11407,0.0,7.6,2.1,0.0,5.6,31.1,1526810,475616,1691664,13273,717689,818,18618.89,7.2
04007,53053,53597,-1.0,53597,5.7,20.4,25.8,50.4,80.6,0.8,16.2,0.7,0.1,1.6,18.5,63.8,88.0,3.7,15.5,85.0,15.6,6267,20.8,32947,76.5,5.2,140500,20245,2.59,20547,38504,20.8,1016,11413,0.0,3497,5250,0.0,4.3,0.0,0.0,0.0,28.7,0,0,550763,10545,106693,51,4757.93,11.3
04009,37482,37220,0.7,37220,8.0,28.4,12.2,46.8,81.5,2.0,14.0,0.6,0.2,1.7,31.5,52.2,83.4,4.9,20.1,84.4,12.9,2841,20.6,13354,74.9,8.6,125500,10944,3.04,16967,44421,22.3,495,6344,-26.5,1335,1603,0.0,0.0,0.0,0.0,0.0,0.0,0,67967,389416,11211,34671,82,4622.60,8.1
04011,9049,8437,7.3,8437,7.0,28.2,11.8,47.5,91.9,1.5,3.4,0.9,0.1,2.2,47.2,47.6,84.5,4.5,22.6,85.6,12.4,813,15.2,4417,45.4,6.5,79300,3371,2.53,20297,49692,17.5,86,4571,110.6,210,538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35595,4587,4888,2,1843.13,4.6
04012,20324,20489,-0.8,20489,4.4,17.4,35.5,48.9,77.6,1.0,17.5,0.9,0.1,2.9,24.9,60.3,85.3,13.0,19.2,74.0,10.0,3110,13.1,16132,74.0,3.9,96300,10497,1.93,21854,35093,20.2,338,3843,-3.5,817,1241,0.0,2.7,0.0,0.0,0.0,32.0,0,65901,394370,19588,37986,6,4499.63,4.6
04013,4009412,3817118,5.0,3817117,6.8,25.3,13.4,50.5,84.7,5.7,2.7,4.0,0.3,2.7,30.0,57.6,79.9,15.1,26.4,86.2,29.5,275434,25.4,1668171,63.8,25.1,193900,1402149,2.71,27552,54385,15.8,84585,1458349,0.6,268747,311765,2.4,1.2,3.9,0.0,9.2,27.3,40182099,49760315,58688328,15153,8408940,14131,9200.14,414.9
04015,203030,200186,1.4,200186,4.8,19.2,25.9,49.7,92.2,1.3,2.9,1.2,0.2,2.2,15.5,78.4,79.1,6.7,10.6,83.7,12.2,26478,19.2,111725,70.1,10.0,144700,80355,2.43,20725,39383,18.6,3611,39443,-0.8,10177,14568,1.1,2.6,1.6,0.0,4.6,25.9,1349965,423845,2837691,14489,274299,345,13311.08,15.0
04017,107322,107449,-0.1,107449,7.4,28.3,15.1,49.9,51.3,1.2,44.8,0.6,0.1,2.0,11.0,42.6,86.2,3.0,37.3,80.2,14.6,7379,22.8,57325,72.4,7.4,122000,34867,3.01,16884,37683,27.9,1736,16938,-0.3,5247,6709,0.0,11.8,0.0,0.0,0.0,24.7,0,209493,1237467,11148,191458,93,9950.42,10.8
04019,996554,980263,1.7,980263,6.0,22.1,17.2,50.8,85.8,4.0,4.2,3.0,0.2,2.8,35.7,53.9,79.6,12.9,28.4,87.0,29.4,94083,24.1,446967,63.6,22.6,177500,382814,2.49,25525,46443,18.5,20027,305210,1.4,60810,75853,1.3,1.4,3.4,0.0,14.1,30.1,10365206,3056767,11928538,11969,2135243,2841,9187.04,106.7
04021,389350,375770,3.6,375770,6.4,25.0,17.0,47.8,83.3,4.8,6.8,1.9,0.4,2.8,29.0,58.2,79.6,10.1,22.6,84.2,18.3,35541,31.3,164257,76.2,5.7,123300,122746,2.80,20901,50164,15.2,3286,44919,1.6,15461,15591,3.1,1.9,0.0,0.0,12.7,27.0,2149874,450438,2033110,6718,341933,1836,5365.61,70.0
04023,46768,47420,-1.4,47420,7.4,28.9,15.3,51.9,96.3,0.8,1.3,0.7,0.1,0.8,82.5,15.9,87.9,33.7,78.4,72.2,19.3,2262,19.6,18137,66.0,16.9,145700,13918,3.36,17116,37692,26.8,1156,10961,3.5,3988,4599,0.6,0.0,1.6,0.0,47.1,25.0,0,0,681267,15958,67226,34,1236.92,38.3
04025,215133,211015,2.0,211033,4.2,17.8,27.4,51.2,93.8,0.8,2.1,1.0,0.1,2.1,14.0,81.3,81.7,6.9,10.7,90.2,24.4,28279,22.0,111699,70.7,10.7,199200,91168,2.28,26335,43652,15.3,5543,52793,4.2,17548,23563,0.0,0.8,1.0,0.0,6.9,25.4,763989,831416,2695406,12714,456458,452,8123.50,26.0
04027,201201,195750,2.8,195751,7.5,26.7,16.8,48.9,91.3,2.7,2.2,1.5,0.2,2.0,61.1,33.5,81.8,24.5,50.8,71.5,14.2,15899,19.1,89638,69.6,12.3,125300,70111,2.69,18467,41156,21.4,2851,39964,0.3,8186,10158,0.0,2.4,2.1,0.0,33.9,29.8,891604,0,2004643,10596,271852,648,5513.99,35.5
05000,2959373,2915916,1.5,2915918,6.5,24.0,15.4,50.9,79.9,15.6,1.0,1.5,0.3,1.9,6.9,73.7,83.0,4.4,7.1,83.3,19.8,242151,21.3,1329681,67.2,15.4,106300,1128797,2.51,22007,40531,18.7,64815,978519,-0.2,192746,238994,5.5,1.1,1.4,0.1,2.3,24.5,60735582,29659789,32974282,11602,3559795,8231,52035.48,56.0
05001,18777,19018,-1.3,19019,6.6,23.1,17.0,51.6,72.5,24.8,0.3,0.9,0.0,1.4,2.8,70.2,80.7,2.3,2.9,82.4,13.0,1427,14.7,9398,68.1,9.8,76700,7997,2.34,23570,39883,17.0,525,8258,-2.3,1295,1791,0.0,0.0,0.0,0.0,0.0,29.4,1702196,134593,286337,14825,15452,22,988.77,19.2
05003,21283,21853,-2.6,21853,6.5,23.6,17.7,51.6,71.9,25.8,0.7,0.2,0.1,1.3,5.2,67.8,86.8,1.9,4.7,82.8,13.1,1493,18.4,10033,75.3,7.9,63600,8774,2.46,20300,38069,17.2,424,6906,-5.8,1062,1486,0.0,0.0,0.0,0.0,0.0,19.4,0,107302,170779,7673,15276,1,925.35,23.6
05005,40957,41513,-1.3,41513,4.5,18.0,29.6,51.9,97.0,0.3,0.7,0.6,0.0,1.4,2.0,95.3,84.4,1.8,2.3,86.8,15.5,5898,16.8,22490,77.3,8.7,119700,18137,2.25,21409,35209,17.2,1057,12708,1.2,3097,4635,0.0,0.0,0.6,0.0,0.0,22.8,550061,0,486791,11633,60260,42,554.28,74.9
05007,237297,221344,7.2,221339,7.4,27.2,12.8,50.5,90.2,1.9,1.9,3.4,0.4,2.3,16.0,75.3,82.0,10.6,15.7,85.7,28.1,16629,20.2,95728,68.8,16.0,150700,81380,2.69,26199,53515,12.1,5448,98116,-3.1,15689,18799,0.9,1.3,2.3,0.0,5.2,23.7,0,0,2390591,11332,295747,1272,847.36,261.2
05009,37396,36903,1.3,36903,5.9,22.6,19.3,50.7,96.5,0.4,0.8,0.5,0.1,1.8,2.3,94.5,84.9,1.3,2.4,85.4,15.4,3363,20.0,16831,73.0,10.8,105300,14748,2.48,22333,38364,15.8,870,12240,-1.2,2856,3748,0.0,0.0,0.0,0.0,0.0,29.3,0,0,466894,12738,41893,17,590.23,62.5
05011,11249,11508,-2.3,11508,6.7,23.4,18.1,51.2,68.4,27.4,2.3,0.4,0.0,1.5,14.4,56.8,88.3,6.3,11.3,74.5,11.3,809,18.5,5808,69.4,9.3,63900,4920,2.27,19429,32321,25.8,254,2581,1.0,525,640,0.0,0.0,0.0,0.0,4.2,0.0,176955,42794,71522,5978,6240,3,649.23,17.7
05013,5241,5368,-2.4,5368,4.7,17.7,19.4,48.9,76.2,21.5,0.5,0.2,0.0,1.5,3.7,73.0,91.3,0.0,0.4,78.9,6.8,455,25.5,2871,80.2,2.2,57600,2084,2.53,17478,31425,10.5,72,446,-18.0,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17859,3263,802,0,628.58,8.5
05015,27808,27446,1.3,27446,5.6,22.5,20.3,50.8,94.8,0.7,1.3,0.9,0.5,1.9,14.5,81.4,82.9,6.7,12.9,81.2,16.5,2647,19.7,13507,71.6,10.5,117200,11316,2.39,19964,35558,17.7,691,8292,8.2,2511,3078,0.0,0.0,0.0,0.0,0.0,19.1,0,24110,265358,9728,53966,14,630.09,43.6
05017,11335,11800,-3.9,11800,6.9,23.3,18.8,50.8,43.5,54.7,0.4,0.5,0.0,0.9,5.3,39.3,89.6,2.7,5.2,72.5,14.2,950,21.1,5383,67.7,8.4,55600,4707,2.32,15975,25188,32.3,218,2335,-1.4,575,916,12.2,0.0,0.0,0.0,0.0,25.1,0,120552,67030,5446,6074,2,644.30,18.3
05019,22743,22995,-1.1,22995,5.1,19.5,15.6,52.3,73.4,23.9,0.6,0.7,0.0,1.4,4.4,69.6,80.4,2.0,4.9,85.2,21.6,2025,18.6,10364,66.0,14.9,86700,8144,2.47,18322,32393,23.7,494,6442,-7.5,1277,1689,0.0,0.0,0.0,0.0,0.0,26.8,433867,0,247757,10461,32727,44,866.07,26.6
05021,15402,16083,-4.2,16083,4.8,21.2,21.0,50.9,97.6,0.6,0.4,0.2,0.0,1.3,1.7,96.1,88.3,0.6,1.8,76.6,9.9,1266,21.7,8003,73.8,8.1,61200,6848,2.32,18943,32695,18.7,296,2866,-5.3,834,1109,0.0,0.0,0.0,0.0,0.0,25.2,111760,116882,132637,8255,6345,12,639.47,25.2
05023,25686,25970,-1.1,25970,5.0,19.7,24.9,50.7,97.1,0.5,0.8,0.3,0.0,1.4,2.3,95.2,82.8,1.9,2.7,83.5,16.9,3120,23.7,15761,76.8,5.6,118800,10431,2.43,22576,39410,16.6,581,6268,3.6,2169,3180,0.0,0.0,0.0,0.0,0.0,27.1,205550,54394,282382,11169,29180,14,553.69,46.9
05025,8593,8689,-1.1,8689,5.4,23.7,18.4,51.2,86.5,11.9,0.4,0.2,0.0,1.0,1.9,84.8,94.1,0.3,1.6,85.1,14.3,660,27.4,4029,78.5,2.6,67800,3310,2.60,20093,38060,18.3,78,577,14.3,398,297,0.0,0.0,0.0,0.0,0.0,0.0,0,1230,12265,1404,0,0,597.78,14.5
05027,24164,24552,-1.6,24552,6.0,21.8,16.4,52.2,61.2,36.3,0.5,0.7,0.0,1.2,2.6,59.4,83.6,2.8,4.2,84.5,19.1,1541,17.5,11513,71.2,11.4,78200,9498,2.44,18999,34895,24.7,600,7754,1.9,1209,1859,0.0,0.0,0.0,0.0,0.0,23.1,1164275,0,197935,8143,21775,10,766.05,32.1
05029,21245,21271,-0.1,21273,6.1,23.3,18.0,51.0,85.1,11.4,0.9,0.5,0.0,2.0,3.9,81.7,87.1,1.9,3.9,83.0,14.4,1674,22.7,9664,73.8,7.7,84500,8231,2.54,19833,32625,23.4,414,5018,-3.5,1361,1876,0.0,0.0,0.0,0.0,0.0,16.9,432551,124901,270351,13074,16218,10,552.25,38.5
05031,101488,96443,5.2,96443,6.9,24.9,12.8,51.2,82.7,14.0,0.5,1.1,0.1,1.6,4.6,78.7,75.9,3.3,4.9,84.7,23.7,6686,17.5,42610,59.6,21.3,116500,37357,2.50,22806,41054,20.4,2436,37874,4.4,7082,8387,0.0,0.0,1.2,0.0,1.3,0.0,1830332,605938,1440936,15768,146652,981,707.21,136.4
05033,61640,61948,-0.5,61948,6.0,25.3,14.8,50.8,91.6,1.5,2.5,1.6,0.1,2.7,6.7,85.8,84.4,4.0,6.3,81.2,13.3,5666,21.4,26290,72.6,11.0,101100,23276,2.63,18737,39981,19.3,1069,20186,-4.0,3639,4489,0.0,1.7,1.1,0.0,1.8,21.5,847991,0,452539,7666,53249,113,593.09,104.4
05035,49746,50902,-2.3,50902,7.8,28.1,11.8,52.7,46.3,51.5,0.4,0.6,0.0,1.2,2.2,44.6,79.4,1.3,3.0,78.7,14.6,3723,20.8,21473,57.8,21.9,100200,18560,2.69,19548,36521,24.8,833,13291,-0.5,3558,3399,22.6,0.9,3.4,0.0,0.0,25.2,701251,795836,750517,14399,65142,74,609.76,83.5
05037,17548,17866,-1.8,17870,6.7,24.5,16.9,51.6,75.1,22.8,0.3,0.5,0.0,1.2,1.8,73.6,87.6,0.7,1.3,80.0,11.9,1104,24.6,7831,67.7,10.8,75900,6794,2.59,19282,39665,16.2,363,4028,-3.9,1446,1589,0.0,0.0,0.0,0.0,0.0,26.3,0,174748,185706,9970,12504,12,616.38,29.0
05039,7933,8116,-2.3,8116,5.7,22.9,19.7,51.5,55.9,42.2,0.5,0.2,0.0,1.3,2.7,53.5,86.9,0.7,2.3,80.8,10.2,460,19.1,4270,69.0,8.1,54500,3128,2.45,17056,30309,18.0,198,2481,0.7,409,459,9.6,0.0,0.0,0.0,0.0,12.9,184521,10852,79676,9727,4648,0,667.39,12.2
05041,12505,13008,-3.9,13008,6.9,25.9,16.5,53.2,50.1,48.1,0.4,0.4,0.1,0.9,4.6,46.7,87.5,2.3,3.4,75.7,12.8,808,22.4,6225,56.6,19.5,59300,5324,2.41,19107,29504,28.4,322,3377,-4.4,736,840,0.0,0.0,0.0,0.0,0.0,27.4,400820,230922,119201,8691,9790,18,768.15,16.9
05043,18785,18509,1.5,18509,6.1,22.9,15.7,51.3,69.6,28.1,0.4,0.7,0.0,1.1,2.8,67.1,84.8,1.9,3.4,82.7,20.8,1094,21.4,8428,63.6,12.3,80700,7494,2.36,17790,32087,24.2,409,4519,-6.7,1027,1460,6.4,0.0,0.0,0.0,0.0,0.0,156135,87552,198993,10645,19657,11,828.36,22.3
05045,119580,113237,5.6,113237,6.6,24.2,10.9,51.0,85.0,11.2,0.7,1.2,0.1,1.9,4.0,81.4,80.3,3.3,4.6,88.8,26.2,8246,24.4,48296,65.2,19.0,135300,42325,2.57,23763,49008,14.6,2418,35811,0.0,7711,9464,4.5,0.0,0.7,0.0,3.6,24.4,1587628,266098,1227650,11730,137881,485,647.88,174.8
05047,18034,18125,-0.5,18125,5.9,23.9,17.7,50.7,95.2,0.9,1.3,1.0,0.1,1.6,2.8,92.6,85.2,0.7,1.9,83.2,12.5,1571,24.0,7982,74.8,4.1,92500,6684,2.65,18694,35918,18.7,279,3387,6.5,1048,1139,0.0,0.0,0.0,0.0,0.0,19.6,327694,3128,140227,7748,10416,2,608.86,29.8
05049,12304,12245,0.5,12245,4.9,20.5,24.6,50.7,97.0,0.5,0.7,0.3,0.0,1.6,1.1,96.0,85.1,1.0,1.0,83.0,10.3,1384,27.9,6728,78.1,4.0,89700,4865,2.49,18243,35059,19.6,167,1528,6.0,793,1047,0.0,0.0,0.0,0.0,0.0,21.9,0,8179,42434,3598,5299,0,618.19,19.8
05051,97173,96024,1.2,96024,5.6,20.8,21.3,51.7,87.7,8.5,0.7,0.8,0.1,2.2,5.2,83.0,82.8,4.0,6.1,86.0,20.4,10398,21.8,50306,69.9,17.1,131500,39791,2.37,23249,38680,19.0,2702,32323,3.2,7843,10369,2.0,0.9,0.0,0.0,2.3,22.8,661675,0,1443438,14958,203277,44,677.78,141.7
05053,18019,17853,0.9,17853,5.8,23.8,15.8,50.4,94.9,2.7,0.5,0.4,0.0,1.4,2.3,93.0,89.1,1.8,3.1,84.2,17.0,1835,28.9,7781,80.0,4.8,100200,6697,2.64,22190,49063,8.4,271,2797,-3.7,1153,1696,0.0,0.0,0.0,0.0,0.0,25.4,489875,48526,107622,6148,10188,14,631.81,28.3
05055,43097,42090,2.4,42090,6.8,24.9,14.8,50.8,97.1,0.7,0.5,0.3,0.0,1.3,2.6,94.7,82.8,1.1,2.6,82.2,12.5,3630,20.1,18253,64.0,15.3,95200,16457,2.53,19415,38481,17.3,774,14791,5.6,2727,3205,0.0,0.0,0.0,0.0,0.0,25.4,1434062,0,373077,9257,37645,166,577.70,72.9
05057,22474,22609,-0.6,22609,7.3,26.3,15.8,51.6,67.2,29.7,0.6,0.5,0.1,1.8,12.5,55.8,86.1,6.3,10.1,79.2,14.9,1459,19.8,10382,67.7,10.1,71800,8575,2.59,17493,31193,26.8,386,6655,-0.9,1061,1578,0.0,0.0,0.0,0.0,0.0,25.9,0,32782,204433,8807,21236,1,727.52,31.1
05059,33500,32923,1.8,32923,5.4,22.0,16.7,48.0,85.8,11.5,0.6,0.4,0.1,1.7,3.2,82.9,88.7,1.1,1.9,82.9,12.8,3414,28.7,14209,72.6,4.3,81600,12271,2.57,18344,39652,14.2,476,6104,2.2,1795,2636,0.0,0.0,0.0,0.0,0.0,23.8,858460,77002,207424,6511,16843,1,615.20,53.5
